::1 - - [16/Mar/2023:18:30:39 +0000] "OPTIONS /api/register HTTP/1.1" 500 1343 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:31:10 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:32:28 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:32:40 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:32:42 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:33:21 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:33:32 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:34:05 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:34:57 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:44:44 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:47:02 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:54:54 +0000] "OPTIONS /api/register HTTP/1.1" 500 1343 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:56:13 +0000] "OPTIONS /api/register HTTP/1.1" 500 1343 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:18:58:53 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:19:06:55 +0000] "OPTIONS /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:19:10:12 +0000] "OPTIONS /api/register HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:19:10:12 +0000] "POST /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:19:10:28 +0000] "OPTIONS /api/register HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:19:10:28 +0000] "POST /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:19:15:59 +0000] "OPTIONS /api/register HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:19:15:59 +0000] "POST /api/register HTTP/1.1" 500 1317 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
::1 - - [16/Mar/2023:19:18:54 +0000] "OPTIONS /api/register HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36"
